,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1838,4.0,data4,Physical health conditions,E07000111,Sevenoaks,111.5384,113.1684,115.2365,115.6343,112.3763,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.8379000000000048,-3.2579999999999956
1852,4.0,data4,Physical health conditions,E07000112,Folkestone and Hythe,107.7297,107.953,107.2796,107.9823,105.9421,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.7875999999999976,-2.0401999999999987
1866,4.0,data4,Physical health conditions,E07000113,Swale,105.5837,105.2496,107.6189,106.2665,105.7297,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.1460000000000008,-0.5367999999999995
1880,4.0,data4,Physical health conditions,E07000114,Thanet,102.6901,104.7451,104.6755,103.5108,103.1691,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.4789999999999992,-0.341700000000003
1894,4.0,data4,Physical health conditions,E07000115,Tonbridge and Malling,109.3009,110.7834,108.7193,107.5744,111.2632,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.962299999999999,3.6888000000000005
1908,4.0,data4,Physical health conditions,E07000116,Tunbridge Wells,112.1196,110.681,112.0711,111.7287,110.5598,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.5598000000000098,-1.1689000000000078
1922,4.0,data4,Physical health conditions,E07000117,Burnley,111.195,109.352,110.9418,110.602,109.2807,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.9142999999999972,-1.321300000000008
1936,4.0,data4,Physical health conditions,E07000118,Chorley,109.3545,110.1154,110.6815,109.7283,110.3682,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.0137,0.6398999999999972
1950,4.0,data4,Physical health conditions,E07000119,Fylde,113.1241,116.0626,115.8052,113.3486,114.6571,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.5330000000000013,1.3084999999999951
1964,4.0,data4,Physical health conditions,E07000120,Hyndburn,113.4785,114.6312,114.0717,114.2221,113.8572,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.37870000000000914,-0.36489999999999156
1978,4.0,data4,Physical health conditions,E07000121,Lancaster,104.8923,106.7639,109.9303,106.722,104.9697,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.07739999999999725,-1.752299999999991
1992,4.0,data4,Physical health conditions,E07000122,Pendle,111.1897,112.2396,113.3313,113.7655,110.6373,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.5524000000000058,-3.1282000000000068
2006,4.0,data4,Physical health conditions,E07000123,Preston,107.4049,108.7417,108.0904,107.9522,109.8339,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.429000000000002,1.881699999999995
2020,4.0,data4,Physical health conditions,E07000124,Ribble Valley,119.1786,120.2379,118.7333,122.2734,121.2069,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.0283000000000015,-1.0664999999999907
2034,4.0,data4,Physical health conditions,E07000125,Rossendale,116.6071,114.0262,116.6125,116.1659,116.1437,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.46340000000000714,-0.022199999999998
2048,4.0,data4,Physical health conditions,E07000126,South Ribble,106.3389,107.2976,108.5065,107.9048,107.0334,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.694500000000005,-0.8713999999999942
2062,4.0,data4,Physical health conditions,E07000127,West Lancashire,108.4186,108.4796,109.5941,108.9302,108.0687,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.349899999999991,-0.8614999999999924
2076,4.0,data4,Physical health conditions,E07000128,Wyre,106.2864,106.4481,108.1854,106.9996,109.8207,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,3.5343000000000018,2.8211000000000013
2090,4.0,data4,Physical health conditions,E07000129,Blaby,114.9362,112.4927,112.6877,110.8071,112.8638,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.072400000000002,2.056699999999992
2104,4.0,data4,Physical health conditions,E07000130,Charnwood,103.7218,102.4582,104.2489,103.5627,103.1343,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.5875000000000057,-0.42840000000001055
2118,4.0,data4,Physical health conditions,E07000131,Harborough,114.568,117.6443,115.0138,115.1958,115.9957,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.4277000000000015,0.7998999999999938
2132,4.0,data4,Physical health conditions,E07000132,Hinckley and Bosworth,110.6361,110.8313,110.9839,108.2528,111.4788,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.8427000000000078,3.2260000000000133
2146,4.0,data4,Physical health conditions,E07000133,Melton,124.9044,125.4962,120.1677,120.818,120.0242,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-4.880200000000002,-0.7938000000000045
2160,4.0,data4,Physical health conditions,E07000134,North West Leicestershire,110.5528,110.6723,111.1163,110.625,111.9799,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.4270999999999958,1.3549000000000007
2174,4.0,data4,Physical health conditions,E07000135,Oadby and Wigston,117.7923,119.8275,121.2118,123.7623,121.5825,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.7901999999999987,-2.1798
2188,4.0,data4,Physical health conditions,E07000136,Boston,112.3581,113.4066,113.1157,111.5617,116.2184,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.8603000000000094,4.656700000000001
2202,4.0,data4,Physical health conditions,E07000137,East Lindsey,100.0194,100.2581,100.7917,101.3456,99.06545,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.9539500000000061,-2.280150000000006
2216,4.0,data4,Physical health conditions,E07000138,Lincoln,111.2098,111.8734,112.2664,112.5259,109.0365,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.1732999999999976,-3.489399999999989
2230,4.0,data4,Physical health conditions,E07000139,North Kesteven,109.4372,111.9655,112.0909,113.4085,111.0681,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.630899999999997,-2.3404000000000025
2244,4.0,data4,Physical health conditions,E07000140,South Holland,111.0248,112.835,110.7665,113.7166,110.28,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.7447999999999979,-3.4365999999999985
2258,4.0,data4,Physical health conditions,E07000141,South Kesteven,104.5817,102.8718,103.1678,105.0249,103.5064,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-1.0752999999999986,-1.518500000000003
2272,4.0,data4,Physical health conditions,E07000142,West Lindsey,111.3018,111.2184,112.2408,113.1956,111.9611,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.6593000000000018,-1.234499999999997
2286,4.0,data4,Physical health conditions,E07000143,Breckland,104.184,104.7179,105.5711,106.1477,104.7751,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.5910999999999973,-1.3726000000000056
2300,4.0,data4,Physical health conditions,E07000144,Broadland,109.0445,109.2111,110.623,110.6348,107.4759,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.5686000000000035,-3.1589000000000027
2314,4.0,data4,Physical health conditions,E07000145,Great Yarmouth,109.7327,107.8274,111.0549,109.1607,108.4587,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.274000000000001,-0.7020000000000124
2328,4.0,data4,Physical health conditions,E07000146,King's Lynn and West Norfolk,103.7879,104.4652,102.4111,103.8495,102.7814,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.0064999999999884,-1.0681000000000012
2342,4.0,data4,Physical health conditions,E07000147,North Norfolk,108.1058,105.9987,108.3598,106.5556,106.0003,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.1055000000000064,-0.5553000000000026
2356,4.0,data4,Physical health conditions,E07000148,Norwich,103.4701,107.5418,105.8847,105.4715,106.4247,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.9545999999999992,0.9531999999999954
2370,4.0,data4,Physical health conditions,E07000149,South Norfolk,109.8007,110.5089,107.0946,108.3669,109.0853,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.7154000000000025,0.7184000000000026
2384,4.0,data4,Physical health conditions,E07000163,Craven,115.582,116.742,119.6607,125.2076,120.933,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,5.351000000000013,-4.274599999999992
2398,4.0,data4,Physical health conditions,E07000164,Hambleton,112.7864,113.4446,112.8172,112.2244,113.2514,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.4650000000000034,1.027000000000001
2412,4.0,data4,Physical health conditions,E07000165,Harrogate,104.2545,104.7845,103.4288,104.8624,105.0606,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.8061000000000007,0.19819999999999993
2426,4.0,data4,Physical health conditions,E07000166,Richmondshire,122.7168,124.0644,123.5225,122.2278,124.2582,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.5413999999999959,2.0304
2440,4.0,data4,Physical health conditions,E07000167,Ryedale,121.5943,121.371,121.161,121.8194,123.1547,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.5604000000000013,1.3353000000000037
2454,4.0,data4,Physical health conditions,E07000168,Scarborough,107.0128,107.1793,105.3091,107.6996,107.0964,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.08360000000000412,-0.6032000000000011
2468,4.0,data4,Physical health conditions,E07000169,Selby,114.975,114.6915,115.7428,116.598,116.2163,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.2413000000000096,-0.38169999999999504
2482,4.0,data4,Physical health conditions,E07000170,Ashfield,106.172,106.9351,106.0189,106.0954,107.067,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.894999999999996,0.9715999999999951
2496,4.0,data4,Physical health conditions,E07000171,Bassetlaw,107.7147,107.7618,109.9561,108.0873,108.2874,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.5727000000000118,0.20010000000000616
2510,4.0,data4,Physical health conditions,E07000172,Broxtowe,110.1626,109.8821,109.701,108.7509,110.7607,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.5981000000000023,2.0097999999999985
2524,4.0,data4,Physical health conditions,E07000173,Gedling,109.9162,108.8894,109.4578,110.933,110.3981,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.481899999999996,-0.5349000000000075
2538,4.0,data4,Physical health conditions,E07000174,Mansfield,108.0927,107.9044,107.5544,109.8347,108.5953,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.502600000000001,-1.2394000000000034
2552,4.0,data4,Physical health conditions,E07000175,Newark and Sherwood,107.5456,108.6757,107.7997,107.6865,109.3253,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.7797000000000054,1.6388000000000034
2566,4.0,data4,Physical health conditions,E07000176,Rushcliffe,112.7394,110.249,110.5832,111.2541,107.4236,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-5.31580000000001,-3.8305000000000007
2580,4.0,data4,Physical health conditions,E07000177,Cherwell,106.8848,108.3501,107.7423,107.2985,104.6215,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.263300000000001,-2.6770000000000067
2594,4.0,data4,Physical health conditions,E07000178,Oxford,107.4769,109.4381,109.7906,106.7067,108.7034,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.2265000000000015,1.9967000000000041
2608,4.0,data4,Physical health conditions,E07000179,South Oxfordshire,109.605,108.1463,107.7059,108.7074,106.9131,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.691900000000004,-1.794300000000007
2622,4.0,data4,Physical health conditions,E07000180,Vale of White Horse,111.9935,111.1176,111.1279,108.384,111.5074,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.4860999999999933,3.1234000000000037
2636,4.0,data4,Physical health conditions,E07000181,West Oxfordshire,112.2546,111.1632,110.0868,111.1994,108.4697,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.7848999999999933,-2.729699999999994
2650,4.0,data4,Physical health conditions,E07000187,Mendip,112.1205,111.7461,109.9142,111.3211,109.7427,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.3778000000000077,-1.578400000000002
2664,4.0,data4,Physical health conditions,E07000188,Sedgemoor,105.8153,105.7784,106.8153,107.0329,106.6882,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,0.8729000000000013,-0.3447000000000031
2678,4.0,data4,Physical health conditions,E07000189,South Somerset,103.1471,102.9837,103.1089,103.6869,102.664,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-0.4830999999999932,-1.0228999999999928
2692,4.0,data4,Physical health conditions,E07000192,Cannock Chase,108.0802,107.8626,109.419,108.8308,109.1266,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.0463999999999913,0.29579999999999984
2706,4.0,data4,Physical health conditions,E07000193,East Staffordshire,108.2455,107.821,109.286,108.9916,108.9057,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.660199999999989,-0.08590000000000941
2720,4.0,data4,Physical health conditions,E07000194,Lichfield,113.4026,114.0504,117.0925,114.522,115.4993,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,2.0966999999999985,0.9772999999999996
2734,4.0,data4,Physical health conditions,E07000195,Newcastle-under-Lyme,104.5706,105.1316,107.2067,105.9467,105.2889,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.7182999999999993,-0.6578000000000088
2748,4.0,data4,Physical health conditions,E07000196,South Staffordshire,112.166,111.8539,111.086,110.0266,110.0097,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.1563000000000017,-0.0169000000000068
2762,4.0,data4,Physical health conditions,E07000197,Stafford,106.591,106.7806,106.9435,107.402,106.0377,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.553299999999993,-1.3643
2776,4.0,data4,Physical health conditions,E07000198,Staffordshire Moorlands,109.808,110.1169,109.6701,110.6174,111.2756,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.4675999999999902,0.6581999999999937
2790,4.0,data4,Physical health conditions,E07000199,Tamworth,111.5352,111.9691,111.2249,113.6705,111.4646,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.07059999999999889,-2.2058999999999997
2804,4.0,data4,Physical health conditions,E07000200,Babergh,111.8237,111.3667,112.0351,114.0573,115.1301,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.3063999999999965,1.0728000000000009
2818,4.0,data4,Physical health conditions,E07000202,Ipswich,104.3961,105.9737,104.1555,105.1565,104.7178,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.32169999999999277,-0.4386999999999972
2832,4.0,data4,Physical health conditions,E07000203,Mid Suffolk,113.0891,113.1034,112.9322,112.0524,111.5227,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.5664000000000016,-0.5297000000000054
2846,4.0,data4,Physical health conditions,E07000207,Elmbridge,109.2841,109.2929,109.8783,109.0907,108.256,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.028099999999995,-0.834699999999998
2860,4.0,data4,Physical health conditions,E07000208,Epsom and Ewell,118.5717,116.5151,113.5618,116.0858,117.1983,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.3734000000000037,1.1124999999999972
2874,4.0,data4,Physical health conditions,E07000209,Guildford,110.4719,113.5482,112.2698,112.7583,112.6707,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.1987999999999914,-0.087600000000009
2888,4.0,data4,Physical health conditions,E07000210,Mole Valley,115.3858,114.5459,114.3131,113.9293,116.3897,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.0039000000000016,2.460400000000007
2902,4.0,data4,Physical health conditions,E07000211,Reigate and Banstead,109.4795,108.5615,109.909,109.9333,108.5471,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.9324000000000012,-1.3862000000000023
2916,4.0,data4,Physical health conditions,E07000212,Runnymede,119.0801,117.0204,115.7791,117.1552,116.3682,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.7119,-0.7869999999999919
2930,4.0,data4,Physical health conditions,E07000213,Spelthorne,111.6622,113.9234,113.1298,113.9134,113.2041,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.5418999999999983,-0.7092999999999989
2944,4.0,data4,Physical health conditions,E07000214,Surrey Heath,111.2835,114.1546,114.178,111.1964,116.8327,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.549199999999999,5.636300000000006
2958,4.0,data4,Physical health conditions,E07000215,Tandridge,114.8001,116.0313,115.1447,116.7949,112.7685,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.0315999999999974,-4.026399999999995
2972,4.0,data4,Physical health conditions,E07000216,Waverley,105.9765,109.0446,107.7457,108.2197,108.4132,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.436700000000002,0.19350000000000023
2986,4.0,data4,Physical health conditions,E07000217,Woking,113.4496,114.1133,112.1211,112.4653,112.6159,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.8337000000000074,0.15059999999999718
3000,4.0,data4,Physical health conditions,E07000218,North Warwickshire,115.4573,117.1975,119.7096,118.0071,119.4004,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,3.943100000000001,1.3933000000000106
3014,4.0,data4,Physical health conditions,E07000219,Nuneaton and Bedworth,106.8809,107.965,107.2185,107.5235,107.3385,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.45759999999999934,-0.18500000000000227
3028,4.0,data4,Physical health conditions,E07000220,Rugby,112.6886,110.7838,110.5264,111.7831,112.2439,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.44469999999999743,0.4607999999999919
3042,4.0,data4,Physical health conditions,E07000221,Stratford-on-Avon,105.8157,105.7774,107.9133,107.797,107.1946,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.3788999999999874,-0.6024000000000029
3056,4.0,data4,Physical health conditions,E07000222,Warwick,108.8506,108.4258,109.3823,108.4141,109.697,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.8464000000000027,1.282899999999998
3070,4.0,data4,Physical health conditions,E07000223,Adur,115.7459,113.5734,116.8786,116.9692,114.0156,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.7302999999999997,-2.9535999999999945
3084,4.0,data4,Physical health conditions,E07000224,Arun,100.7677,101.7794,103.1444,101.1618,101.126,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.35829999999999984,-0.035799999999994725
3098,4.0,data4,Physical health conditions,E07000225,Chichester,110.336,110.1837,109.0475,109.5082,109.1458,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.1902000000000044,-0.36240000000000805
3112,4.0,data4,Physical health conditions,E07000226,Crawley,108.936,109.9895,109.6505,109.0802,108.7445,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.1915000000000049,-0.3357000000000028
3126,4.0,data4,Physical health conditions,E07000227,Horsham,107.4312,108.5864,107.6941,108.5159,106.7526,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.678600000000003,-1.763300000000001
3140,4.0,data4,Physical health conditions,E07000228,Mid Sussex,105.0065,107.0058,107.8446,106.2657,107.5806,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.5741000000000014,1.3149000000000086
3154,4.0,data4,Physical health conditions,E07000229,Worthing,108.8383,107.8935,109.0435,108.3178,107.9257,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.9125999999999976,-0.3920999999999992
3168,4.0,data4,Physical health conditions,E07000234,Bromsgrove,111.7619,111.6617,113.0761,112.4699,111.7648,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.002899999999996794,-0.7051000000000016
3182,4.0,data4,Physical health conditions,E07000235,Malvern Hills,117.0924,118.0887,116.7758,117.0731,117.4126,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.3201999999999998,0.339500000000001
3196,4.0,data4,Physical health conditions,E07000236,Redditch,114.0136,114.2258,113.1659,115.1115,112.341,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-1.6726000000000028,-2.7705000000000126
3210,4.0,data4,Physical health conditions,E07000237,Worcester,108.9535,110.5292,112.3961,109.2752,108.8429,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.11060000000000514,-0.4322999999999979
3224,4.0,data4,Physical health conditions,E07000238,Wychavon,108.8604,108.2035,108.0044,110.1004,107.8096,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-1.0507999999999953,-2.29079999999999
3238,4.0,data4,Physical health conditions,E07000239,Wyre Forest,108.2003,110.5543,110.1467,108.9018,109.2987,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.098399999999998,0.39690000000000225
3252,4.0,data4,Physical health conditions,E07000240,St Albans,110.7964,110.4084,108.7103,111.1826,110.6347,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.1617000000000104,-0.5478999999999985
3266,4.0,data4,Physical health conditions,E07000241,Welwyn Hatfield,107.9967,110.3746,110.3788,108.0079,109.0621,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.0653999999999968,1.0541999999999945
3280,4.0,data4,Physical health conditions,E07000242,East Hertfordshire,107.9549,110.2687,108.8974,107.5461,109.6017,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.646799999999999,2.0555999999999983
3294,4.0,data4,Physical health conditions,E07000243,Stevenage,114.3897,114.7638,114.0996,116.3232,115.1377,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.7479999999999905,-1.1855000000000047
3308,4.0,data4,Physical health conditions,E07000244,East Suffolk,94.53418,95.73195,94.91809,95.35566,94.73867,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.20448999999999273,-0.6169900000000013
3322,4.0,data4,Physical health conditions,E07000245,West Suffolk,101.7281,101.5656,102.0956,103.1038,100.2588,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.469300000000004,-2.845000000000013
3336,4.0,data4,Physical health conditions,E07000246,Somerset West and Taunton,104.2866,105.6926,104.9316,105.3162,103.0093,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-1.277300000000011,-2.306899999999999
3350,4.0,data4,Physical health conditions,E08000001,Bolton,93.15403,94.85227,95.4485,94.71867,93.70389,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.5498599999999954,-1.0147800000000018
3364,4.0,data4,Physical health conditions,E08000002,Bury,100.4276,99.66394,100.9952,100.228,103.6513,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,3.223700000000008,3.423300000000012
3378,4.0,data4,Physical health conditions,E08000003,Manchester,84.6632,85.01303,85.8451,86.11038,85.34486,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.6816599999999937,-0.7655200000000093
3392,4.0,data4,Physical health conditions,E08000004,Oldham,98.97648,98.4522,98.06531,97.91204,97.65707,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.3194099999999906,-0.25497000000000014
3406,4.0,data4,Physical health conditions,E08000005,Rochdale,97.42892,97.60644,98.20075,97.4302,97.40968,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.019240000000010582,-0.020520000000004757
3420,4.0,data4,Physical health conditions,E08000006,Salford,95.72743,95.56027,96.83084,97.63655,96.85944,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.1320100000000082,-0.7771099999999933
3434,4.0,data4,Physical health conditions,E08000007,Stockport,94.63218,94.72972,94.75257,95.23515,93.9233,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.7088800000000077,-1.3118500000000068
3448,4.0,data4,Physical health conditions,E08000008,Tameside,97.27147,97.54469,99.19308,99.00675,97.82089,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.549420000000012,-1.185859999999991
3462,4.0,data4,Physical health conditions,E08000009,Trafford,99.27754,99.07852,98.48256,97.7045,98.78662,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.4909200000000027,1.0821200000000033
3476,4.0,data4,Physical health conditions,E08000010,Wigan,91.72825,91.79033,93.2466,91.43301,92.57049,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.8422400000000039,1.1374800000000107
3490,4.0,data4,Physical health conditions,E08000011,Knowsley,101.3256,102.6742,102.8964,100.4363,102.2231,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.897500000000008,1.7867999999999995
3504,4.0,data4,Physical health conditions,E08000012,Liverpool,85.91494,85.98358,83.87871,83.56269,83.97411,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.9408300000000054,0.41141999999999257
3518,4.0,data4,Physical health conditions,E08000013,St. Helens,97.39652,99.34461,98.91973,99.83495,97.77032,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.3738000000000028,-2.064630000000008
3532,4.0,data4,Physical health conditions,E08000014,Sefton,92.92353,93.0855,93.89045,93.48652,92.90201,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.02151999999999532,-0.5845099999999945
3546,4.0,data4,Physical health conditions,E08000015,Wirral,90.11929,91.58297,90.48257,90.82819,89.77661,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.34268000000000143,-1.0515800000000013
3560,4.0,data4,Physical health conditions,E08000016,Barnsley,94.6706,95.64575,96.68245,97.03971,96.71885,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,2.04825000000001,-0.32085999999999615
3574,4.0,data4,Physical health conditions,E08000017,Doncaster,91.72783,91.41367,92.76059,91.68579,92.07716,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.349330000000009,0.3913700000000091
3588,4.0,data4,Physical health conditions,E08000018,Rotherham,95.12011,94.07045,95.98399,96.43551,94.02622,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-1.0938900000000018,-2.4092899999999986
3602,4.0,data4,Physical health conditions,E08000019,Sheffield,83.68171,84.88115,85.1502,84.69217,85.41108,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.729370000000003,0.7189099999999939
3616,4.0,data4,Physical health conditions,E08000021,Newcastle upon Tyne,92.5888,95.43244,94.31337,93.61741,92.28988,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-0.2989200000000096,-1.32753000000001
3630,4.0,data4,Physical health conditions,E08000022,North Tyneside,97.53152,99.29242,99.48327,98.18999,99.35616,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,1.8246400000000023,1.1661700000000081
3644,4.0,data4,Physical health conditions,E08000023,South Tyneside,101.2413,101.8454,103.2459,102.0597,101.9045,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,0.6632000000000033,-0.15520000000000778
3658,4.0,data4,Physical health conditions,E08000024,Sunderland,90.99698,92.59758,93.18806,92.42393,92.3873,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,1.3903200000000027,-0.03663000000000238
3672,4.0,data4,Physical health conditions,E08000025,Birmingham,74.97206,75.26592,76.137,75.48244,75.39399,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.42193000000000325,-0.08844999999999459
